event_id,event_recurring_id,event_name,event_subtitle,event_start_date,event_end_date,event_cost,event_location,event_address,event_city,event_state,event_zip,event_content,event_minutes_bit,event_agenda_bit,event_download_bit,event_hompage_bit,event_multi_bit,event_notify_bit,event_thumbnail_cmt_image_id,event_notify_date,event_date,event_user,event_live,,,,
17033,17010,Conditional Use & Administrative Appeal Application Filing Deadline,,00:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,49:28.5,67,1,
17021,17010,Conditional Use & Administrative Appeal Application Filing Deadline,,00:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,49:28.5,67,0,
17708,0,Greenspace Commission Committee Meeting,,00:00.0,00:00.0,,7th floor Phoenix Building,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,24:03.2,66,1,,
17697,0,Greenspace Commission Committee Meeting,,00:00.0,00:00.0,,7th floor Phoenix Building,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,24:03.2,66,0,,
18103,0,9 am Air Quality Advisory Committee,,00:00.0,00:00.0,,7th Floor Conference Room,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,57:21.7,235,0,,
18104,0,9 am Air Quality Advisory Committee,,00:00.0,00:00.0,,7th Floor Conference Room,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,57:21.7,235,1,,
17102,0,Corridors Commission,,00:00.0,00:00.0,,5th Floor Conference Room,200 East Main Street,Lexington,Kentucky,,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,52:50.0,176,0,,
17103,0,Corridors Commission,,00:00.0,00:00.0,,5th Floor Conference Room,200 East Main Street,Lexington,Kentucky,,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,52:50.0,176,1,,
16982,16972,Planning Commission Public Hearings - Zoning Items,,30:00.0,00:00.0,$0,Council Chambers,2nd Floor,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,54:00.8,67,0,
16995,16972,Planning Commission Public Hearings - Zoning Items,,30:00.0,00:00.0,$0,Council Chambers,2nd Floor,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,54:00.8,67,1,
17897,0,Council Meeting,,00:00.0,00:00.0,,Council Chamber,2nd floor,200 E Main St,Lexington,Kentucky,40507,,,0,0,0,0,0,0,0,0,1/1/1900 0:00:00,52:34.1,274,1,
17882,0,Council Meeting,,00:00.0,00:00.0,,Council Chamber,2nd floor,200 E Main St,Lexington,Kentucky,40507,,,0,0,0,0,0,0,0,0,1/1/1900 0:00:00,52:34.1,274,0,
17957,17948,International Affairs Advisory Commission壽猻 Cultural Affairs Committee,,00:00.0,00:00.0,,Global Lexington,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,03:03.8,273,0,
17984,17948,International Affairs Advisory Commission壽猻 Cultural Affairs Committee,,00:00.0,00:00.0,,Global Lexington,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,03:03.8,273,1,
17056,17046,Board of Adjustment Hearing,,30:00.0,00:00.0,$0,Council Chambers,2nd Floor,200 East Main Street,Lexington,Kentucky,40507,,*Not on regular day due to holiday,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,40:24.8,67,0,
17071,17046,Board of Adjustment Hearing,,30:00.0,00:00.0,$0,Council Chambers,2nd Floor,200 East Main Street,Lexington,Kentucky,40507,,*Not on regular day due to holiday,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,40:24.8,67,1,
16751,16740,Technical Committee Meeting,,30:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,05:22.1,67,0,
16753,16740,Technical Committee Meeting,,30:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,05:22.1,67,1,
18133,0,Social Services Advisory Board,,30:00.0,00:00.0,,New Lexington Senior Center,195 Life Lane,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,25:55.1,273,0,,
18135,0,Social Services Advisory Board,,30:00.0,00:00.0,,New Lexington Senior Center,195 Life Lane,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,25:55.1,273,1,,
17060,17034,Variances & Early Rehearing Requests Filing Deadline,,00:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,*Not on regular day due to holiday,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,34:36.7,67,1,
17045,17034,Variances & Early Rehearing Requests Filing Deadline,,00:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,*Not on regular day due to holiday,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,34:36.7,67,0,
17507,0,Budget,Finance & Economic Development Committee,,00:00.0,00:00.0,,Council Chamber,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,17:28.7,199,1,
17504,0,Budget,Finance & Economic Development Committee,,00:00.0,00:00.0,,Council Chamber,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,17:28.7,199,0,
17388,17144,Council Work Session,,00:00.0,00:00.0,,Council Chamber,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,15:17.6,199,1,,
17191,17144,Council Work Session,,00:00.0,00:00.0,,Council Chamber,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,15:17.6,199,0,,
16788,16765,Land Subdivision Regulations Waiver Request Filing Deadline,,00:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,*Not on regular day due to holiday,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,32:00.3,67,1,
16776,16765,Land Subdivision Regulations Waiver Request Filing Deadline,,00:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,*Not on regular day due to holiday,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,32:00.3,67,0,
16800,16789,Planning Commission - Subdivision (Sub)Committee Meeting,,30:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,40:11.4,67,0,
16815,16789,Planning Commission - Subdivision (Sub)Committee Meeting,,30:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,40:11.4,67,1,
16971,16935,Planning Commission - Zoning (Sub)Committee Meeting,,30:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,41:36.2,67,1,
16959,16935,Planning Commission - Zoning (Sub)Committee Meeting,,30:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,41:36.2,67,0,
16827,16801,Reapproval & Approval Extension Request Filing Deadline,,00:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,39:07.6,67,1,
16812,16801,Reapproval & Approval Extension Request Filing Deadline,,00:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,39:07.6,67,0,
17883,0,Council Meeting,,00:00.0,00:00.0,,Council Chamber,2nd floor,200 E Main St,Lexington,Kentucky,40507,,,0,0,0,0,0,0,0,0,1/1/1900 0:00:00,52:47.7,274,0,
17898,0,Council Meeting,,00:00.0,00:00.0,,Council Chamber,2nd floor,200 E Main St,Lexington,Kentucky,40507,,,0,0,0,0,0,0,0,0,1/1/1900 0:00:00,52:47.7,274,1,
18203,0,Stormwater Stakeholder Advisory Committee,,00:00.0,00:00.0,,Tate Building,first floor training room,125 Lisle Industrial Ave.,Ste 180,Lexington,Kentucky,,,,0,0,0,0,0,0,0,0,1/1/1900 0:00:00,23:23.2,116,0
18204,0,Stormwater Stakeholder Advisory Committee,,00:00.0,00:00.0,,Tate Building,first floor training room,125 Lisle Industrial Ave.,Ste 180,Lexington,Kentucky,,,,0,0,0,0,0,0,0,0,1/1/1900 0:00:00,23:23.2,116,1
15977,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:11.1,235,0,,
16022,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:11.1,235,1,,
17792,0,Rural Land Management Board Work Session & Meeting,,00:00.0,00:00.0,,3rd Floor Conference room,Phoenix Building,,,Kentucky,,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,09:43.8,273,1,
17784,0,Rural Land Management Board Work Session & Meeting,,00:00.0,00:00.0,,3rd Floor Conference room,Phoenix Building,,,Kentucky,,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,09:43.8,273,0,
17505,0,Planning & Public Safety Committee,,00:00.0,00:00.0,,Council Chamber,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,19:16.6,199,0,,
17506,0,Planning & Public Safety Committee,,00:00.0,00:00.0,,Council Chamber,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,19:16.6,199,1,,
17192,17144,Council Work Session,,00:00.0,00:00.0,,Council Chamber,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,15:17.7,199,0,,
17387,17144,Council Work Session,,00:00.0,00:00.0,,Council Chamber,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,15:17.7,199,1,,
17899,0,Council Meeting,,00:00.0,00:00.0,,Council Chamber,2nd floor,200 E Main St,Lexington,Kentucky,40507,,,0,0,0,0,0,0,0,0,1/1/1900 0:00:00,53:02.1,274,1,
17884,0,Council Meeting,,00:00.0,00:00.0,,Council Chamber,2nd floor,200 E Main St,Lexington,Kentucky,40507,,,0,0,0,0,0,0,0,0,1/1/1900 0:00:00,53:02.1,274,0,
16872,16849,Planning Commission Meeting - Subdivision Items,,30:00.0,00:00.0,$0,Council Chambers,2nd Floor,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,51:18.2,67,1,
16860,16849,Planning Commission Meeting - Subdivision Items,,30:00.0,00:00.0,$0,Council Chambers,2nd Floor,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,51:18.2,67,0,
16896,16873,All Plan Certifications for Technical Committee Review - Filing Deadline,,00:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,02:17.1,67,1,
16884,16873,All Plan Certifications for Technical Committee Review - Filing Deadline,,00:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,02:17.1,67,0,
17940,17931,International Affairs Advisory Commission壽猻 Education and Advocacy Committee,,30:00.0,00:00.0,,Global Lexington,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,00:00.2,273,0,
17990,17931,International Affairs Advisory Commission壽猻 Education and Advocacy Committee,,30:00.0,00:00.0,,Global Lexington,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,00:00.2,273,1,
18006,17914,Media and Communications Committee,,00:00.0,00:00.0,,Global Lex,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,55:22.7,273,1,
17924,17914,Media and Communications Committee,,00:00.0,00:00.0,,Global Lex,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,55:22.7,273,0,
15945,15890,Congestion Management Committee,CMC,30:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,59:10.7,235,1,,
15918,15890,Congestion Management Committee,CMC,30:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,59:10.7,235,0,,
17759,0,Board of Architectural Review,,00:00.0,00:00.0,,Council Chambers,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,0,0,0,0,0,1/1/1900 0:00:00,01:43.5,50,0,,
17760,0,Board of Architectural Review,,00:00.0,00:00.0,,Council Chambers,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,0,0,0,0,0,1/1/1900 0:00:00,01:43.5,50,1,,
17803,0,Keep Lexington Beautiful Commission Meeting,,30:00.0,30:00.0,Free,TBD,,,Kentucky,,,,0,0,0,0,0,0,0,0,1/1/1900 0:00:00,54:46.4,132,0,,
18069,0,Keep Lexington Beautiful Commission Meeting,,30:00.0,30:00.0,Free,TBD,,,Kentucky,,,,0,0,0,0,0,0,0,0,1/1/1900 0:00:00,54:46.4,132,1,,
16996,16972,Planning Commission Public Hearings - Zoning Items,,30:00.0,00:00.0,$0,Council Chambers,2nd Floor,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,54:38.9,67,1,
16983,16972,Planning Commission Public Hearings - Zoning Items,,30:00.0,00:00.0,$0,Council Chambers,2nd Floor,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,54:38.9,67,0,
17983,17948,International Affairs Advisory Commission壽猻 Cultural Affairs Committee,,00:00.0,00:00.0,,Global Lexington,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,03:03.9,273,1,
17958,17948,International Affairs Advisory Commission壽猻 Cultural Affairs Committee,,00:00.0,00:00.0,,Global Lexington,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,03:03.9,273,0,
17072,17046,Board of Adjustment Hearing,,30:00.0,00:00.0,$0,Council Chambers,2nd Floor,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,41:10.1,67,1,
17057,17046,Board of Adjustment Hearing,,30:00.0,00:00.0,$0,Council Chambers,2nd Floor,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,41:10.1,67,0,
17698,0,Greenspace Commission Committee Meeting,,00:00.0,00:00.0,,7th floor Phoenix,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,25:43.9,66,0,,
17709,0,Greenspace Commission Committee Meeting,,00:00.0,00:00.0,,7th floor Phoenix,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,25:43.9,66,1,,
17009,0,Planning Commission Work Session,,30:00.0,00:00.0,$0,Council Chambers,2nd Floor,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,03:21.4,67,1,
17003,0,Planning Commission Work Session,,30:00.0,00:00.0,$0,Council Chambers,2nd Floor,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,03:21.4,67,0,
16023,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:11.2,235,1,,
15978,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:11.2,235,0,,
17941,17931,International Affairs Advisory Commission壽猻 Education and Advocacy Committee,,30:00.0,00:00.0,,Global Lexington,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,00:00.3,273,0,
17991,17931,International Affairs Advisory Commission壽猻 Education and Advocacy Committee,,30:00.0,00:00.0,,Global Lexington,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,00:00.3,273,1,
18007,17914,Media and Communications Committee,,00:00.0,00:00.0,,Global Lex,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,55:22.8,273,1,
17925,17914,Media and Communications Committee,,00:00.0,00:00.0,,Global Lex,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,55:22.8,273,0,
14816,14750,Transportation Technical Coordination Committee,(TTCC),00:00.0,30:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,1,1,0,0,0,0,1/1/1900 0:00:00,19:08.2,235,1,,
14763,14750,Transportation Technical Coordination Committee,(TTCC),00:00.0,30:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,1,1,0,0,0,0,1/1/1900 0:00:00,19:08.2,235,0,,
17959,17948,International Affairs Advisory Commission壽猻 Cultural Affairs Committee,,00:00.0,00:00.0,,Global Lexington,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,03:03.9,273,0,
17982,17948,International Affairs Advisory Commission壽猻 Cultural Affairs Committee,,00:00.0,00:00.0,,Global Lexington,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,03:03.9,273,1,
16984,16972,Planning Commission Public Hearings - Zoning Items,,30:00.0,00:00.0,$0,Council Chambers,2nd Floor,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,52:11.3,67,0,
16997,16972,Planning Commission Public Hearings - Zoning Items,,30:00.0,00:00.0,$0,Council Chambers,2nd Floor,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,52:11.3,67,1,
15979,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:11.3,235,0,,
16024,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:11.3,235,1,,
15944,15890,Congestion Management Committee,CMC,30:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,59:10.7,235,1,,
15919,15890,Congestion Management Committee,CMC,30:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,59:10.7,235,0,,
17992,17931,International Affairs Advisory Commission壽猻 Education and Advocacy Committee,,30:00.0,00:00.0,,Global Lexington,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,00:00.3,273,1,
17942,17931,International Affairs Advisory Commission壽猻 Education and Advocacy Committee,,30:00.0,00:00.0,,Global Lexington,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,00:00.3,273,0,
17926,17914,Media and Communications Committee,,00:00.0,00:00.0,,Global Lex,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,55:22.9,273,0,
18008,17914,Media and Communications Committee,,00:00.0,00:00.0,,Global Lex,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,55:22.9,273,1,
17981,17948,International Affairs Advisory Commission壽猻 Cultural Affairs Committee,,00:00.0,00:00.0,,Global Lexington,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,03:04.0,273,1,
17960,17948,International Affairs Advisory Commission壽猻 Cultural Affairs Committee,,00:00.0,00:00.0,,Global Lexington,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,03:04.0,273,0,
16025,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:11.3,235,1,,
15980,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:11.3,235,0,,
14764,14750,Transportation Technical Coordination Committee,(TTCC),00:00.0,30:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,1,1,0,0,0,0,1/1/1900 0:00:00,19:08.2,235,0,,
14817,14750,Transportation Technical Coordination Committee,(TTCC),00:00.0,30:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,1,1,0,0,0,0,1/1/1900 0:00:00,19:08.2,235,1,,
17943,17931,International Affairs Advisory Commission壽猻 Education and Advocacy Committee,,30:00.0,00:00.0,,Global Lexington,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,00:00.4,273,0,
17993,17931,International Affairs Advisory Commission壽猻 Education and Advocacy Committee,,30:00.0,00:00.0,,Global Lexington,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,00:00.4,273,1,
18009,17914,Media and Communications Committee,,00:00.0,00:00.0,,Global Lex,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,55:22.9,273,1,
17927,17914,Media and Communications Committee,,00:00.0,00:00.0,,Global Lex,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,55:22.9,273,0,
17961,17948,International Affairs Advisory Commission壽猻 Cultural Affairs Committee,,00:00.0,00:00.0,,Global Lexington,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,03:04.0,273,0,
17980,17948,International Affairs Advisory Commission壽猻 Cultural Affairs Committee,,00:00.0,00:00.0,,Global Lexington,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,03:04.0,273,1,
15981,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:11.4,235,0,,
16026,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:11.4,235,1,,
17994,17931,International Affairs Advisory Commission壽猻 Education and Advocacy Committee,,30:00.0,00:00.0,,Global Lexington,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,00:00.4,273,1,
17944,17931,International Affairs Advisory Commission壽猻 Education and Advocacy Committee,,30:00.0,00:00.0,,Global Lexington,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,00:00.4,273,0,
17928,17914,Media and Communications Committee,,00:00.0,00:00.0,,Global Lex,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,55:23.0,273,0,
18010,17914,Media and Communications Committee,,00:00.0,00:00.0,,Global Lex,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,55:23.0,273,1,
15943,15890,Congestion Management Committee,CMC,30:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,59:10.8,235,1,,
15920,15890,Congestion Management Committee,CMC,30:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,59:10.8,235,0,,
17979,17948,International Affairs Advisory Commission壽猻 Cultural Affairs Committee,,00:00.0,00:00.0,,Global Lexington,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,03:04.1,273,1,
17962,17948,International Affairs Advisory Commission壽猻 Cultural Affairs Committee,,00:00.0,00:00.0,,Global Lexington,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,03:04.1,273,0,
16027,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:11.4,235,1,,
